,LoanStatus,Source,ModifiedCreditScore,ModifiedBankruptcyScore,EmploymentStatus,EmployedMonths,TotalMonthlyIncome,PrimeMonthlyLiability,PrimeMonthlyRent,TotalMonthlyDebtBeforeLoan,VehicleYear,VehicleMake,VehicleMileage,isNewVehicle,TotalVehicleValue,AmountRequested,DownPayment,Loanterm,OccupancyStatus,OccupancyDuration,EstimatedMonthlyPayment,NumberOfOpenRevolvingAccounts,LTV,RequestType,DTI,MemberIndicator,CoApplicantIndicator
6339,Approved,LENDER,742,381,Employed,118,3120.0,55.0,300.0,355.0,8,FORD,55000.0,N,14525.0,16000.0,0.0,66.0,RENT,108,270.59,5.0,1.1015,REFINANCE-PROMO,0.11378,Y,N
6340,Declined,GATEWAY,615,251,Employed,26,6050.0,1420.66,0.0,1810.66,3,HYUNDAI,8.0,Y,24568.0,27328.0,0.0,75.0,LIVEWITHPARENTS,50,364.38,2.0,1.1123,CAR SALE,0.29928,N,Y
6341,Declined,GATEWAY,655,419,Employed,32,2900.0,27.0,300.0,327.0,2,CHEVROLET,54.0,Y,26990.0,26146.0,4000.0,75.0,LIVEWITHPARENTS,42,438.41,1.0,0.9687,INDIRECT,0.11276,N,N
6342,Declined,GATEWAY,667,267,Employed,221,8480.0,2794.0,0.0,3194.0,4,CHEVROLET,31871.0,N,18175.0,18352.0,0.0,72.0,BUYING,21,359.56,4.0,1.0097,INDIRECT,0.37665,N,Y
6343,Approved,LENDER,693,381,Employed,24,5280.0,130.0,300.0,1530.0,4,UNDECIDED,0.0,Y,20902.6956131264,10000.0,0.0,60.0,RENT,12,193.29,8.0,0.9986677530706455,DEALER PURCHASE,0.28977,N,Y
6344,Approved,LENDER,665,320,Employed,264,6379.0,870.91,0.0,870.91,5,CHEVROLET,37500.0,N,25825.0,11439.75,0.0,75.0,BUYING,240,192.76,9.0,0.4429,REFINANCE,0.13653,N,Y
6345,Approved,GATEWAY,634,353,Employed,27,1958.33,141.0,300.0,441.0,7,NISSAN,10961.0,N,13350.0,14442.0,500.0,72.0,LIVEWITHPARENTS,45,280.45,3.0,1.0817,CAR SALE,0.22519,N,N
6346,Approved,GATEWAY,702,209,Employed,24,5000.0,618.0,1113.0,1731.0,2,TOYOTA,12.0,Y,24259.0,35152.0,1000.0,72.0,RENT,36,456.48,5.0,1.449,INDIRECT,0.3462,N,N
6347,Approved,LENDER,818,360,Employed,28,10833.33,2339.0,0.0,2339.0,5,OTHERS,32610.0,N,31825.0,21161.4,0.0,72.0,BUYING,144,406.54,8.0,0.6649,DEALER PURCHASE,0.21591,N,N
6348,Declined,GATEWAY,585,306,Employed,24,2000.0,45.09,390.0,435.09,5,CHEVROLET,15187.0,N,20902.6956131264,19229.0,2000.0,72.0,RENT,24,267.07,0.0,0.9986677530706455,INDIRECT,0.21755,N,N
6349,Approved,GATEWAY,748,360,Employed,38,3881.0,282.0,300.0,582.0,2,KIA,15.0,Y,26675.0,31033.0,0.0,75.0,RENT,12,461.8,1.0,1.1633,INDIRECT,0.14996,N,N
6350,Declined,GATEWAY,593,162,Employed,156,3567.67,175.0,0.0,175.0,6,MERCEDES-BENZ,26529.0,N,27525.0,22498.0,0.0,72.0,RENT,48,312.48,3.0,0.8173,INDIRECT,0.04905,N,N
6351,Declined,GATEWAY,0,168,Employed,22,5400.0,350.0,750.0,1100.0,8,FORD,65876.0,N,22000.0,23195.0,500.0,66.0,RENT,42,424.54,0.0,1.0543,INDIRECT,0.2037,N,Y
6352,Approved,GATEWAY,698,267,Retired,0,9100.0,1737.0,300.0,2037.0,3,DODGE,40064.0,N,21425.0,22779.0,0.0,84.0,LIVEWITHPARENTS,27,372.84,13.0,1.0631,INDIRECT,0.22385,N,Y
6353,Approved,GATEWAY,843,414,Employed,456,8341.0,1781.0,0.0,1781.0,1,CHEVROLET,50.0,Y,32430.0,24312.0,6000.0,60.0,BUYING,48,539.03,9.0,0.7496,INDIRECT,0.21352,N,Y
6354,Approved,GATEWAY,737,374,Employed,36,2833.33,102.0,300.0,402.0,3,NISSAN,41177.0,N,12550.0,18072.0,0.0,84.0,LIVEWITHPARENTS,84,256.15,7.0,1.44,INDIRECT,0.14188,N,N
6355,Approved,LENDER,680,334,Employed,43,2800.0,102.0,300.0,402.0,4,FORD,455.0,Y,23600.0,20862.69,0.0,66.0,LIVEWITHPARENTS,50,337.81,1.0,0.884,REFINANCE,0.14357,Y,N
6356,Approved,GATEWAY,762,336,Employed,2,2000.0,221.0,300.0,521.0,6,HYUNDAI,32595.0,N,13550.0,13741.0,0.0,75.0,LIVEWITHPARENTS,120,207.39,0.0,1.014,INDIRECT,0.2605,N,N
6357,Approved,GATEWAY,704,375,Employed,36,7566.67,425.0,425.0,1251.0,4,DODGE,23499.0,N,15375.0,13249.0,3000.0,72.0,OTHER,1,211.64,8.0,0.8617,INDIRECT,0.16533,N,Y
6358,Approved,GATEWAY,751,333,Employed,63,6010.67,910.0,300.0,1510.0,2,NISSAN,4.0,Y,25920.0,34707.0,2100.0,84.0,LIVEWITHPARENTS,2,481.22,13.0,1.339,INDIRECT,0.25122,N,Y
6359,Approved,GATEWAY,678,287,Employed,32,4198.0,0.0,0.0,0.0,2,KIA,17.0,Y,19696.0,25294.0,1966.0,75.0,OTHER,60,437.31,0.0,1.2842,INDIRECT,0.0,N,N
6360,Declined,GATEWAY,687,199,Employed,60,2250.0,711.0,300.0,1011.0,2,NISSAN,25.0,Y,26940.0,26984.0,0.0,84.0,LIVEWITHPARENTS,84,375.19,7.0,1.0016,CAR SALE,0.44933,N,N
6361,Declined,GATEWAY,661,402,Employed,36,5000.0,353.0,0.0,353.0,1,JEEP,113.0,Y,29270.0,34890.0,1000.0,72.0,OTHER,108,484.59,2.0,1.192,INDIRECT,0.0706,N,N
6362,Declined,GATEWAY,0,284,Employed,2,2100.0,403.0,300.0,703.0,12,HONDA,70006.0,N,10600.0,11444.0,2000.0,72.0,RENT,36,158.95,2.0,1.0796,INDIRECT,0.33476,N,N
6363,Declined,GATEWAY,709,335,Others,98,5100.0,3536.99,0.0,3836.99,6,HYUNDAI,34536.0,N,14675.0,12926.0,3000.0,75.0,BUYING,42,27.56,11.0,0.8808,INDIRECT,0.75235,N,Y
6364,Declined,GATEWAY,719,359,Employed,10,1146.0,25.0,300.0,325.0,6,HONDA,26569.0,N,17775.0,17999.0,1000.0,75.0,LIVEWITHPARENTS,84,12.33,2.0,1.0126,INDIRECT,0.2836,Y,N
6365,Declined,GATEWAY,647,325,Retired,36,5546.0,482.0,0.0,1432.0,10,FORD,33364.0,N,18000.0,17991.0,0.0,36.0,LIVEWITHPARENTS,12,645.89,5.0,0.9995,INDIRECT,0.2582,N,Y
6366,Declined,GATEWAY,643,202,Employed,144,2946.67,221.0,0.0,221.0,2,NISSAN,7200.0,N,15825.0,13622.0,3000.0,75.0,LIVEWITHPARENTS,216,181.63,4.0,0.8607,INDIRECT,0.075,N,N
6367,Approved,GATEWAY,755,308,Employed,134,5400.0,1885.0,0.0,1885.0,7,BUICK,44112.0,N,16350.0,15012.0,1000.0,66.0,BUYING,14,250.4,8.0,0.9181,INDIRECT,0.34907,N,N
6368,Approved,GATEWAY,698,337,Employed,5,2180.0,248.0,300.0,548.0,5,MITSUBISHI,57067.0,N,7475.0,7231.0,1336.0,60.0,LIVEWITHPARENTS,24,140.15,1.0,0.9673,INDIRECT,0.25138,N,N
6369,Declined,LENDER,598,297,Employed,96,7099.0,894.0,300.0,1494.0,4,UNDECIDED,0.0,Y,20902.6956131264,12000.0,0.0,48.0,LIVEWITHPARENTS,96,265.55,6.0,0.9986677530706455,DEALER PURCHASE,0.21045,N,Y
6370,Declined,GATEWAY,689,408,Employed,13,4745.0,2604.0,300.0,2904.0,3,TOYOTA,21494.0,N,14425.0,13899.0,1500.0,72.0,LIVEWITHPARENTS,145,193.05,4.0,0.9635,CAR SALE,0.61201,N,Y
6371,Approved,GATEWAY,692,243,Employed,62,3916.67,763.0,500.0,1263.0,12,NISSAN,84426.0,N,11700.0,11303.0,500.0,42.0,OTHER,60,221.41,4.0,0.966,INDIRECT,0.32247,N,N
6372,Approved,GATEWAY,695,300,Employed,252,6250.0,228.25,550.0,778.25,3,JEEP,15.0,Y,28490.0,34648.0,3000.0,84.0,RENT,36,455.53,4.0,1.2161,INDIRECT,0.12452,N,N
6373,Declined,GATEWAY,628,358,Employed,33,1732.0,49.0,300.0,349.0,11,OTHERS,37871.0,N,14475.0,12854.0,0.0,60.0,LIVEWITHPARENTS,192,269.51,2.0,0.888,INDIRECT,0.2015,Y,N
6374,Declined,GATEWAY,675,439,Others,26,6000.0,100.73,300.0,700.73,3,VOLKSWAGEN,47629.0,N,20300.0,18606.0,1500.0,72.0,LIVEWITHPARENTS,25,258.42,1.0,0.9165,INDIRECT,0.11679,N,Y
6375,Approved,GATEWAY,721,294,Employed,6,3200.0,857.4,0.0,857.4,5,DODGE,47475.0,N,23725.0,18084.0,1500.0,72.0,BUYING,6,293.15,1.0,0.7622,INDIRECT,0.26794,N,N
6376,Approved,GATEWAY,744,415,Employed,24,2800.0,136.0,400.0,536.0,6,HONDA,31850.0,N,14850.0,15627.0,0.0,72.0,RENT,38,252.07,3.0,1.0523,INDIRECT,0.19143,N,N
6377,Declined,GATEWAY,665,365,Employed,96,6000.0,84.0,450.0,534.0,1,HYUNDAI,5.0,Y,24205.0,22948.0,2000.0,75.0,RENT,48,305.98,2.0,0.948,INDIRECT,0.089,N,N
6378,Declined,GATEWAY,710,391,Employed,24,2533.0,25.0,300.0,625.0,7,HONDA,35597.0,N,11400.0,10468.0,1000.0,72.0,OTHER,49,145.39,1.0,0.9182,INDIRECT,0.24674,N,Y
6379,Declined,GATEWAY,671,316,Employed,1,2000.0,775.0,0.0,775.0,4,HONDA,10.0,Y,20110.0,16458.0,1500.0,72.0,BUYING,36,228.59,3.0,0.8183,INDIRECT,0.3875,N,N
6380,Approved,LENDER,767,337,Employed,18,7000.0,2234.0,0.0,2234.0,4,HYUNDAI,17.0,Y,18800.0,18000.0,0.0,66.0,BUYING,96,288.84,5.0,0.9574,DEALER PURCHASE,0.31914,N,N
6381,Approved,GATEWAY,772,289,Employed,3,7780.0,1938.0,0.0,1938.0,2,DODGE,28217.0,N,39100.0,41652.0,3000.0,84.0,BUYING,3,562.0,2.0,1.0652,INDIRECT,0.2491,N,N
6382,Declined,GATEWAY,494,149,Employed,60,6200.0,535.19,400.0,935.19,3,DODGE,10843.0,N,21900.0,19122.0,1000.0,60.0,RENT,108,318.7,1.0,0.8731,INDIRECT,0.15084,N,N
6383,Approved,LENDER,659,181,Employed,72,2686.67,705.0,0.0,705.0,4,UNDECIDED,0.0,Y,20902.6956131264,24800.0,0.0,75.0,BUYING,5,399.65,1.0,0.9986677530706455,DEALER PURCHASE,0.26241,Y,N
6384,Approved,GATEWAY,635,315,Employed,36,4000.0,891.0,600.0,1491.0,3,JEEP,25.0,Y,20000.0,22090.0,500.0,75.0,RENT,48,368.27,3.0,1.1045,INDIRECT,0.37275,N,N
6385,Approved,GATEWAY,700,177,Others,168,5958.33,1651.0,0.0,1651.0,7,VOLKSWAGEN,65359.0,N,17000.0,17426.0,0.0,75.0,BUYING,13,268.12,12.0,1.025,INDIRECT,0.27709,N,N
6386,Declined,GATEWAY,0,341,Employed,36,2598.0,0.0,0.0,0.0,3,OTHERS,29.0,Y,36725.0,25353.0,6500.0,72.0,LIVEWITHPARENTS,47,433.4,0.0,0.6903,INDIRECT,0.0,N,N
6387,Approved,GATEWAY,678,249,Employed,30,8683.33,2872.0,0.0,2872.0,3,RAM,8559.0,N,29000.0,29814.0,800.0,84.0,LIVEWITHPARENTS,30,474.8,28.0,1.028,INDIRECT,0.33075,Y,Y
6388,Declined,GATEWAY,685,329,Employed,24,2100.0,248.0,0.0,248.0,5,NISSAN,49603.0,N,10275.0,6016.0,6000.0,60.0,LIVEWITHPARENTS,96,113.19,0.0,0.5854,INDIRECT,0.1181,N,N
6389,Approved,GATEWAY,702,207,Employed,120,6000.0,1091.0,0.0,1091.0,4,OTHERS,24514.0,N,38425.0,24937.0,2800.0,75.0,BUYING,48,395.33,11.0,0.6489,CAR SALE,0.18183,N,N
6390,Declined,GATEWAY,599,351,Employed,10,2500.0,69.0,350.0,419.0,3,NISSAN,33299.0,N,16200.0,15613.0,1000.0,72.0,RENT,120,216.85,1.0,0.9637,INDIRECT,0.1676,N,N
6391,Declined,GATEWAY,592,148,Employed,17,5416.67,1182.0,600.0,1782.0,3,CHEVROLET,5.0,Y,35020.0,33889.0,1309.0,75.0,RENT,108,451.86,5.0,0.9677,INDIRECT,0.32898,N,N
6392,Approved,GATEWAY,645,341,Employed,30,2000.0,396.6,0.0,396.6,6,HYUNDAI,46385.0,N,16750.0,17051.0,1025.0,75.0,BUYING,24,299.15,1.0,1.0179,CAR SALE,0.1983,N,N
6393,Declined,GATEWAY,617,291,Employed,120,8833.33,1499.42,700.0,2199.42,2,NISSAN,15.0,Y,39645.0,36372.0,3000.0,72.0,OTHER,204,505.17,5.0,0.9174,INDIRECT,0.24899,N,Y
6394,Declined,GATEWAY,483,308,Employed,60,1734.0,19.0,300.0,319.0,8,MAZDA,69258.0,N,12475.0,13128.0,2000.0,66.0,RENT,48,306.04,0.0,1.0523,INDIRECT,0.18397,N,N
6395,Approved,GATEWAY,676,322,Employed,27,10344.79,2344.0,765.0,3874.0,3,DODGE,12.0,Y,45670.0,47887.0,1000.0,84.0,OTHER,24,696.06,5.0,1.0485,INDIRECT,0.37449,N,Y
6396,Declined,GATEWAY,0,433,Employed,8,2408.0,25.0,500.0,525.0,1,HYUNDAI,14.0,Y,20160.0,19237.0,0.0,72.0,RENT,24,267.19,1.0,0.9542,INDIRECT,0.21802,N,N
6397,Declined,GATEWAY,609,187,Employed,192,8125.0,689.0,400.0,1089.0,2,NISSAN,7.0,Y,20315.0,29451.0,500.0,72.0,RENT,24,409.05,5.0,1.4497,CAR SALE,0.13403,N,N
6398,Declined,GATEWAY,562,277,Employed,12,2513.0,296.0,300.0,596.0,11,INFINITI,78428.0,N,16750.0,17510.0,2500.0,66.0,RENT,12,403.19,1.0,1.0453,INDIRECT,0.23717,N,N
6399,Declined,GATEWAY,713,295,Employed,396,6250.0,1759.0,0.0,1759.0,2,KIA,25.0,Y,62850.0,70288.0,3000.0,84.0,OTHER,1,836.77,2.0,1.1183,INDIRECT,0.28144,N,N
6400,Declined,GATEWAY,716,294,Retired,24,9966.67,1937.0,1000.0,3937.0,0,CHEVROLET,25.0,Y,47215.0,50504.0,0.0,84.0,RENT,24,710.53,6.0,1.0696,INDIRECT,0.39502,N,Y
6401,Declined,LENDER,535,209,Employed,12,4833.33,709.18,1100.0,1809.18,0,UNDECIDED,0.0,N,20902.6956131264,14000.0,0.0,66.0,RENT,348,323.47,1.0,0.9986677530706455,DEALER PURCHASE,0.37431,Y,N
6402,Approved,GATEWAY,722,327,Employed,6,4690.0,279.0,600.0,879.0,3,HONDA,10.0,Y,21040.0,21480.0,0.0,72.0,RENT,6,347.85,2.0,1.0209,INDIRECT,0.18742,N,N
6403,Approved,LENDER,666,201,Employed,94,4120.0,1411.0,0.0,1411.0,0,UNDECIDED,0.0,Y,20902.6956131264,8500.0,0.0,60.0,BUYING,5,185.23,3.0,0.9986677530706455,DEALER PURCHASE,0.34248,Y,N
6404,Approved,LENDER,779,305,Retired,159,5187.5,775.0,0.0,775.0,0,UNDECIDED,0.0,Y,20902.6956131264,10000.0,0.0,48.0,BUYING,12,331.83,3.0,0.9986677530706455,DEALER PURCHASE,0.13778,Y,Y
6405,Approved,GATEWAY,715,217,Employed,181,3800.0,951.0,480.0,1431.0,3,SUBARU,6.0,Y,23064.0,22160.0,1000.0,75.0,RENT,90,337.03,7.0,0.9608,INDIRECT,0.37658,N,N
6406,Approved,GATEWAY,823,432,Employed,360,10583.33,1257.0,750.0,2007.0,11,CHEVROLET,98872.0,N,19400.0,20999.0,0.0,48.0,RENT,256,463.37,8.0,1.0824,INDIRECT,0.18964,N,Y
6407,Approved,GATEWAY,684,292,Retired,0,4400.0,175.0,500.0,675.0,2,CHRYSLER,28.0,Y,25705.0,25268.0,0.0,84.0,RENT,24,391.35,2.0,0.9829,INDIRECT,0.15341,N,N
6408,Declined,GATEWAY,738,491,Employed,1,10400.0,2737.0,0.0,2737.0,7,HONDA,115287.0,N,9175.0,14100.0,0.0,48.0,LIVEWITHPARENTS,96,293.75,12.0,1.5367,INDIRECT,0.26317,N,Y
6409,Declined,LENDER,585,95,Employed,43,3250.0,1137.0,300.0,1437.0,0,UNDECIDED,0.0,Y,20902.6956131264,12500.0,0.0,48.0,RENT,13,276.51,13.0,0.9986677530706455,DEALER PURCHASE,0.44215,Y,N
6410,Approved,GATEWAY,694,203,Employed,72,2708.33,424.0,300.0,724.0,6,HYUNDAI,34203.0,N,13125.0,14995.0,500.0,75.0,RENT,36,283.95,6.0,1.1424,INDIRECT,0.26732,N,N
6411,Approved,LENDER,815,339,Employed,252,4615.0,798.0,0.0,798.0,6,HONDA,57000.0,N,11200.0,12600.0,0.0,36.0,OWN,156,371.18,11.0,1.125,REFINANCE,0.17291,Y,N
6412,Declined,GATEWAY,602,176,Employed,143,4300.0,1560.0,0.0,1560.0,6,HONDA,30185.0,N,15400.0,16899.0,0.0,72.0,BUYING,139,14.86,1.0,1.0973,INDIRECT,0.36279,N,N
6413,Approved,LENDER,788,341,Employed,36,4073.33,466.2,0.0,466.2,0,UNDECIDED,0.0,N,16000.0,11000.0,0.0,39.0,BUYING,234,297.54,0.0,0.6875,DEALER PURCHASE,0.11445,Y,Y
6414,Declined,GATEWAY,583,210,Employed,36,6283.33,481.0,457.0,938.0,2,DODGE,15.0,Y,25475.0,24823.0,0.0,75.0,RENT,24,330.98,2.0,0.9744,INDIRECT,0.14928,N,N
6415,Declined,LENDER,643,176,Employed,72,3466.67,1330.8,0.0,1330.8,8,TOYOTA,57983.0,N,12375.0,10500.0,0.0,24.0,BUYING,18,473.02,5.0,0.8484,PRIVATE PARTY,0.38388,N,N
6416,Declined,GATEWAY,606,203,Employed,48,2899.0,176.0,582.0,758.0,11,CHRYSLER,105415.0,N,8550.0,5779.0,700.0,60.0,RENT,2,121.82,5.0,0.6759,INDIRECT,0.26147,N,N
6417,Approved,LENDER,760,429,Employed,27,3232.71,823.0,0.0,823.0,1,HONDA,3.0,Y,25125.0,25000.0,0.0,84.0,BUYING,252,360.43,8.0,0.995,DEALER PURCHASE,0.25459,Y,N
6418,Approved,LENDER,850,394,Employed,362,3750.0,921.0,0.0,921.0,5,TOYOTA,30280.0,N,30000.0,30058.34,0.0,84.0,BUYING,240,396.89,3.0,1.0019,DEALER PURCHASE,0.2456,Y,N
6419,Approved,CONSUMER,815,431,Employed,27,7500.0,90.0,1190.0,1280.0,2,KIA,0.0,Y,26000.0,16000.0,10000.0,36.0,RENT,14,467.14,10.0,0.6153,DEALER PURCHASE,0.17067,Y,N
6420,Approved,GATEWAY,686,346,Employed,36,7916.66,374.0,250.0,874.0,4,NISSAN,8.0,Y,21825.0,25935.0,0.0,75.0,RENT,36,409.94,7.0,1.1883,CAR SALE,0.1104,N,Y
6421,Approved,LENDER,703,300,Employed,88,4000.0,1543.0,0.0,1543.0,5,NISSAN,12.0,Y,16825.0,15000.0,0.0,66.0,BUYING,96,241.35,1.0,0.8915,DEALER PURCHASE,0.38575,Y,N
6422,Approved,GATEWAY,672,447,Employed,48,3018.9,571.0,300.0,1171.0,2,HYUNDAI,15794.0,N,14650.0,12421.0,3000.0,75.0,LIVEWITHPARENTS,120,206.52,7.0,0.8478,CAR SALE,0.38789,N,Y
6423,Declined,LENDER,502,256,Retired,27,1456.0,35.0,300.0,335.0,0,UNDECIDED,0.0,Y,20902.6956131264,10000.0,0.0,48.0,RENT,13,307.71,1.0,0.9986677530706455,DEALER PURCHASE,0.20521,Y,N
6424,Declined,LENDER,694,326,Employed,72,1311.0,87.0,470.0,557.0,9,BUICK,60770.0,N,17375.0,18000.0,0.0,60.0,RENT,7,389.94,1.0,1.0359,DEALER PURCHASE,0.42487,N,N
6425,Declined,GATEWAY,719,343,Employed,26,2400.0,50.0,550.0,600.0,2,MITSUBISHI,11.0,Y,16000.0,16171.0,0.0,72.0,RENT,2,224.6,3.0,1.0106,INDIRECT,0.25,N,N
6426,Declined,GATEWAY,580,314,Others,0,8489.0,30.0,0.0,30.0,3,CHEVROLET,36.0,Y,23995.0,27577.0,0.0,75.0,LIVEWITHPARENTS,14,428.48,3.0,1.1492,INDIRECT,0.00353,N,Y
6427,Declined,GATEWAY,664,283,Employed,12,8000.0,924.0,350.0,1274.0,1,FORD,19199.0,N,31275.0,29865.0,1000.0,72.0,RENT,12,540.21,15.0,0.9549,INDIRECT,0.15925,N,Y
6428,Approved,GATEWAY,823,327,Employed,126,13333.33,4122.0,0.0,4122.0,0,RAM,5.0,Y,63325.0,37471.0,10000.0,60.0,BUYING,204,697.54,4.0,0.5917,INDIRECT,0.30915,N,N
6429,Declined,GATEWAY,646,232,Employed,24,6667.0,1219.0,0.0,1219.0,3,CHRYSLER,25.0,Y,26280.0,31115.0,0.0,84.0,OWN,180,466.94,6.0,1.1839,INDIRECT,0.18284,N,N
6430,Approved,LENDER,744,208,Employed,121,9614.93,3715.84,0.0,3715.84,6,NISSAN,39992.0,N,29825.0,31676.29,0.0,66.0,BUYING,48,532.74,15.0,1.062,REFINANCE,0.38647,N,Y
6431,Declined,GATEWAY,624,150,Employed,4,3500.0,913.67,300.0,1213.67,8,HONDA,55486.0,N,23975.0,25600.0,0.0,75.0,LIVEWITHPARENTS,156,457.03,9.0,1.0677,INDIRECT,0.34676,Y,N
6432,Declined,GATEWAY,564,203,Employed,36,5500.0,489.0,550.0,1039.0,2,HYUNDAI,4716.0,Y,23160.0,25407.0,0.0,72.0,RENT,36,352.88,2.0,1.097,INDIRECT,0.18891,N,N
6433,Declined,GATEWAY,646,326,Employed,29,2445.0,25.0,350.0,375.0,3,CHRYSLER,10314.0,N,20250.0,21344.0,0.0,72.0,RENT,48,372.64,1.0,1.054,INDIRECT,0.15337,N,N
6434,Declined,GATEWAY,720,436,Employed,17,7140.0,60.0,0.0,60.0,4,NISSAN,34149.0,N,11700.0,9921.0,1500.0,72.0,OTHER,20,137.8,2.0,0.8479,INDIRECT,0.0084,N,Y
6435,Declined,GATEWAY,544,320,Employed,36,4000.0,0.0,350.0,350.0,9,TOYOTA,131431.0,N,20825.0,18630.0,2000.0,72.0,RENT,48,258.75,0.0,0.8945,INDIRECT,0.0875,N,N
6436,Declined,GATEWAY,662,226,Retired,240,4682.0,564.0,300.0,864.0,4,CHRYSLER,59434.0,N,14800.0,15405.0,0.0,75.0,LIVEWITHPARENTS,6,205.4,6.0,1.0408,INDIRECT,0.18454,N,N
6437,Declined,LENDER,667,292,Employed,10,2946.67,750.59,850.0,1600.59,9,TOYOTA,80000.0,N,10375.0,7700.0,0.0,66.0,RENT,5,142.74,3.0,0.7421,REFINANCE,0.54319,Y,N
6438,Declined,GATEWAY,677,144,Employed,12,7720.0,2441.0,0.0,2441.0,2,HONDA,12.0,Y,37545.0,42557.0,0.0,75.0,OWN,144,656.12,18.0,1.1334,INDIRECT,0.31619,N,Y
6439,Approved,LENDER,702,261,Employed,216,4000.0,132.0,1325.0,1457.0,5,NISSAN,20100.0,N,19875.0,11574.4,0.0,48.0,RENT,18,255.15,3.0,0.5823,REFINANCE-PROMO,0.36425,N,N
6440,Approved,GATEWAY,651,275,Employed,24,3500.0,313.3,1050.0,1363.3,5,OTHERS,35738.0,N,17650.0,13723.0,3000.0,72.0,RENT,24,243.08,7.0,0.7775,INDIRECT,0.38951,N,N
6441,Approved,GATEWAY,670,392,Employed,89,8133.34,241.0,700.0,1241.0,4,HYUNDAI,6.0,Y,28105.0,32284.0,0.0,84.0,RENT,12,458.19,5.0,1.1486,CAR SALE,0.15258,N,Y
6442,Approved,CONSUMER,837,392,Employed,384,7400.0,1039.22,0.0,1039.22,2,TOYOTA,250.0,Y,21125.0,17700.94,0.0,36.0,BUYING,108,508.61,10.0,0.8379,REFINANCE-PROMO,0.14044,Y,N
6443,Approved,GATEWAY,802,313,Retired,0,5000.0,1704.0,0.0,1704.0,9,TOYOTA,44130.0,N,21625.0,12279.0,7000.0,60.0,BUYING,36,220.11,2.0,0.5678,INDIRECT,0.3408,N,N
6444,Approved,GATEWAY,662,233,Employed,6,2500.0,496.25,300.0,796.25,3,MAZDA,41.0,Y,19730.0,21841.0,0.0,75.0,OTHER,8,361.22,6.0,1.1069,INDIRECT,0.3185,N,N
6445,Approved,GATEWAY,846,348,Employed,36,7500.0,2197.0,700.0,2897.0,4,OTHERS,29402.0,N,46175.0,42919.0,5000.0,72.0,OTHER,24,658.59,3.0,0.9294,INDIRECT,0.38627,N,N
6446,Approved,CONSUMER,819,362,Employed,120,2104.32,405.0,0.0,405.0,4,UNDECIDED,8000.0,N,28000.0,27000.0,1000.0,75.0,OWN,142,400.75,7.0,0.9642,DEALER PURCHASE,0.19246,Y,N
6447,Approved,GATEWAY,690,324,Employed,15,5666.0,719.0,300.0,1319.0,5,KIA,53710.0,N,19125.0,22688.0,0.0,78.0,OTHER,84,368.33,8.0,1.1863,CAR SALE,0.23279,Y,Y
6448,Approved,GATEWAY,783,310,Employed,61,6421.36,1822.3,300.0,2122.3,3,HYUNDAI,41081.0,N,19050.0,17077.0,0.0,75.0,RENT,3,304.2,10.0,0.8964,CAR SALE,0.33051,N,Y
6449,Declined,GATEWAY,759,433,Employed,18,1000.0,20.0,300.0,320.0,4,TOYOTA,5156.0,N,17900.0,8343.0,10000.0,60.0,LIVEWITHPARENTS,240,148.19,1.0,0.466,INDIRECT,0.32,N,N
6450,Declined,GATEWAY,578,291,Employed,14,2100.0,0.0,0.0,0.0,5,MAZDA,24578.0,N,20500.0,20497.0,1000.0,75.0,LIVEWITHPARENTS,72,273.3,0.0,0.9998,INDIRECT,0.0,N,N
6451,Approved,GATEWAY,682,312,Employed,204,7266.67,1028.9,0.0,1328.9,2,NISSAN,12.0,Y,21370.0,25692.0,2919.0,84.0,BUYING,144,419.21,12.0,1.2022,CAR SALE,0.18288,N,Y
6452,Approved,GATEWAY,752,447,Employed,6,2233.33,25.0,300.0,325.0,1,HYUNDAI,14.0,Y,24390.0,21090.0,3000.0,75.0,LIVEWITHPARENTS,12,313.44,3.0,0.8646,CAR SALE,0.14552,N,N
6453,Approved,LENDER,822,357,Employed,84,18733.33,2925.0,0.0,2925.0,4,UNDECIDED,0.0,Y,20902.6956131264,25000.0,0.0,60.0,BUYING,288,448.98,4.0,0.9986677530706455,DEALER PURCHASE,0.15614,Y,N
6454,Declined,LENDER,733,342,Retired,288,3974.0,336.0,0.0,336.0,2,NISSAN,16000.0,N,23925.0,23600.0,0.0,66.0,OWN,612,444.21,15.0,0.9864,REFINANCE-PROMO,0.08455,Y,N
6455,Declined,GATEWAY,463,212,Employed,48,2900.0,10.0,600.0,610.0,6,OTHERS,31016.0,N,29900.0,25428.0,3000.0,72.0,RENT,18,599.07,0.0,0.8504,INDIRECT,0.21034,N,N
6456,Approved,LENDER,719,304,Retired,57,3640.0,1067.0,0.0,1067.0,2,FORD,6.0,Y,43810.0,35000.0,0.0,84.0,BUYING,24,517.66,4.0,0.7989,DEALER PURCHASE,0.23451,Y,N
6457,Declined,GATEWAY,628,269,Employed,97,5138.0,3735.8,0.0,3735.8,3,FORD,50.0,Y,44560.0,51927.0,500.0,72.0,BUYING,12,958.97,17.0,1.1653,INDIRECT,0.72709,N,Y
6458,Declined,LENDER,642,175,Retired,82,2447.0,1076.0,0.0,1076.0,0,UNDECIDED,0.0,Y,20902.6956131264,25000.0,0.0,65.0,BUYING,187,185.03,0.0,0.9986677530706455,DEALER PURCHASE,0.43972,Y,N
