,Location,Vehicle_Year,Miles_Driven,Fuel_Type,Transmission,Owner_Type,Seats,Company,Fuel_Consumption(mpg),Engine(CC),Power(bhp),Price
5323,Boston,5,32934,CNG,Automatic,First,5.0,HYUNDAI,44,1197.0,81.83,11000
5324,San_Francisco,3,31150,Gasoline,Automatic,First,5.0,HYUNDAI,46,1582.0,126.2,26600
5325,San_Francisco,7,39593,Gasoline,Manual,First,5.0,AUDI,37,1968.0,174.33,46000
5326,Charlotte,2,6835,Diesel,Automatic,First,5.0,GM,58,796.0,47.3,6700
5327,Chicago,8,71461,Gasoline,Semi-Automatic,Third,5.0,BMW,35,1995.0,177.0,20000
5328,Dallas,7,39313,Diesel,Automatic,First,5.0,HYUNDAI,48,1197.0,78.9,5900
5329,Los_Angeles,4,12428,Gasoline,Automatic,First,5.0,VOLKSWAGEN,51,1498.0,108.62,13500
5330,Los_Angeles,10,49091,CNG,Automatic,Third,5.0,VOLKSWAGEN,39,1198.0,73.9,4880
5331,Charlotte,5,25477,Diesel,Automatic,First,5.0,GM,49,1373.0,91.1,11700
5332,Orlando,5,16357,Diesel,Dual_Clutch,First,5.0,VOLKSWAGEN,40,1197.0,103.5,14800
5333,Los_Angeles,4,47226,Gasoline,Automatic,First,5.0,HYUNDAI,57,1120.0,71.0,7600
5334,San_Francisco,12,43481,Diesel,Automatic,First,5.0,HONDA,32,1799.0,130.0,7600
5335,Atlanta,12,42877,Diesel,Automatic,First,5.0,HONDA,42,1497.0,78.0,5400
5336,Houston,4,40391,Gasoline,Automatic,First,7.0,TESLA,38,2523.0,62.1,14420
5337,San_Francisco,4,18339,CNG,Automatic,First,5.0,HONDA,41,1497.0,117.3,15800
5338,Atlanta,3,31691,Gasoline,Automatic,First,5.0,HYUNDAI,60,1186.0,73.97,8400
5339,Charlotte,6,36043,Gasoline,Automatic,First,5.0,RENAULT,45,1461.0,108.45,11500
5340,San_Francisco,7,35109,CNG,Manual,First,5.0,GM,40,998.0,66.1,6900
5341,Boston,6,18060,Gasoline,Manual,First,5.0,AUDI,40,1968.0,174.33,51500
5342,Seattle,2,29088,Gasoline,Automatic,First,7.0,TESLA,38,2179.0,140.0,33180
5343,Seattle,6,19821,Diesel,Automatic,First,5.0,RENAULT,42,1198.0,74.96,9380
5344,Charlotte,11,32375,Gasoline,Semi-Automatic,Second,5.0,BMW,31,1995.0,170.0,15000
5345,San_Francisco,4,45362,Gasoline,Automatic,First,7.0,TOYOTA,32,2393.0,147.8,33000
5346,Atlanta,11,19526,Diesel,Automatic,First,5.0,HONDA,40,1497.0,118.0,3980
5347,Chicago,6,46717,Gasoline,Automatic,First,5.0,GM,54,1248.0,74.0,10500
5348,Charlotte,7,46605,Gasoline,Automatic,Second,5.0,RENAULT,46,1461.0,108.45,10800
5349,Charlotte,6,9321,Diesel,Automatic,First,5.0,VOLKSWAGEN,39,1198.0,74.0,7800
5350,Charlotte,5,7457,CNG,Automatic,First,5.0,HYUNDAI,40,1197.0,81.86,11600
5351,Los_Angeles,6,19885,Gasoline,Dual_Clutch,First,5.0,BMW,43,1995.0,190.0,61000
5352,San_Francisco,3,27655,Gasoline,Automatic,First,5.0,GM,55,1248.0,74.0,11200
5353,Austin,8,41012,Gasoline,Manual,First,5.0,MERCEDES-BENZ,0,2987.0,165.0,46000
5354,Houston,5,24506,Gasoline,Automatic,First,5.0,GM,67,1248.0,74.0,10300
5355,Seattle,3,22949,Gasoline,Continuously_Variable,First,5.0,HYUNDAI,45,1582.0,126.2,18960
5356,Boston,4,11061,Diesel,Manual,Second,4.0,CHRYSLER,52,624.0,37.48,4760
5357,San_Francisco,11,44334,Diesel,Automatic,First,5.0,GM,41,1298.0,85.8,7600
5358,Dallas,5,27963,Diesel,Automatic,Second,5.0,HYUNDAI,44,1197.0,81.83,11000
5359,San_Francisco,10,52915,Diesel,Automatic,First,5.0,HYUNDAI,40,1197.0,80.0,7100
5360,Charlotte,5,30339,Diesel,Automatic,First,5.0,GM,49,1373.0,91.1,12700
5361,Dallas,5,22992,Gasoline,Dual_Clutch,First,5.0,RAM,30,2179.0,187.7,72000
5362,San_Francisco,15,57169,Gasoline,Automatic,Second,5.0,CHRYSLER,38,1405.0,70.0,2200
5363,Charlotte,6,22370,CNG,Automatic,First,5.0,CHRYSLER,41,1193.0,88.7,7400
5364,Dallas,4,15267,Gasoline,Automatic,First,7.0,TESLA,38,1997.0,140.0,27000
5365,Charlotte,12,59033,CNG,Continuously_Variable,Third,5.0,HONDA,28,2354.0,177.6,5700
5366,Seattle,5,16039,Diesel,Automatic,Second,4.0,CHRYSLER,60,624.0,37.5,4260
5367,Austin,5,40391,Gasoline,Automatic,First,5.0,HYUNDAI,53,1582.0,126.2,15500
5368,Chicago,3,62389,Gasoline,Automatic,First,5.0,CHRYSLER,59,1396.0,69.0,5700
5369,Houston,6,47484,Gasoline,Automatic,First,5.0,HONDA,61,1498.0,98.6,9900
5370,Orlando,8,51019,Gasoline,Automatic,First,7.0,TESLA,36,2179.0,140.0,12400
5371,Los_Angeles,7,60897,Gasoline,Continuously_Variable,First,5.0,BMW,44,1995.0,190.0,35000
5372,Los_Angeles,10,28120,Diesel,Automatic,First,5.0,HYUNDAI,44,1197.0,81.86,4500
5373,Dallas,3,6400,Diesel,Automatic,First,5.0,GM,50,1197.0,83.1,13500
5374,Orlando,4,26114,Gasoline,Continuously_Variable,First,5.0,HYUNDAI,45,1582.0,126.2,19460
5375,Orlando,2,31838,Gasoline,Automatic,First,7.0,GM,60,1248.0,88.5,16980
5376,Charlotte,7,32313,Diesel,Continuously_Variable,First,4.0,MINI,32,1598.0,181.0,50000
5377,Seattle,5,26654,Gasoline,Automatic,First,5.0,GM,55,1248.0,73.94,11180
5378,Charlotte,9,42255,Gasoline,Dual_Clutch,First,5.0,LEXUS,37,1896.0,106.0,9600
5379,Dallas,6,42877,Gasoline,Automatic,First,5.0,FORD,53,1498.0,89.84,10900
5380,Los_Angeles,3,6214,CNG,Automatic,First,5.0,HYUNDAI,44,1197.0,81.83,13000
5381,Chicago,5,9942,CNG,Automatic,First,5.0,HONDA,46,1198.0,86.8,8700
5382,Atlanta,7,29201,Gasoline,Automatic,First,5.0,HONDA,61,1498.0,98.6,7500
5383,Los_Angeles,10,105638,Gasoline,Semi-Automatic,Third,5.0,BMW,43,1995.0,177.0,24000
5384,Dallas,6,36041,Gasoline,Manual,First,7.0,AUDI,28,2967.0,241.4,64000
5385,Houston,5,31070,Gasoline,Automatic,Second,5.0,HYUNDAI,56,1120.0,70.0,8000
5386,Atlanta,9,24241,Gasoline,Automatic,First,5.0,NISSAN,54,1461.0,63.1,5200
5387,Houston,4,16744,Diesel,Automatic,First,5.0,HYUNDAI,44,1197.0,82.0,8900
5388,Los_Angeles,5,17834,Diesel,Automatic,First,5.0,HYUNDAI,50,814.0,55.2,5200
5389,Chicago,9,37284,Diesel,Manual,First,5.0,MERCEDES-BENZ,28,1796.0,186.0,32000
5390,Dallas,6,24234,Gasoline,Semi-Automatic,First,5.0,RAM,30,2179.0,187.7,65000
5391,Charlotte,4,24235,Gasoline,Dual_Clutch,First,7.0,TESLA,26,2696.0,184.0,27700
5392,Seattle,2,4837,Diesel,Automatic,First,5.0,GM,49,1373.0,91.1,17520
5393,Orlando,6,28404,Diesel,Dual_Clutch,First,7.0,MERCEDES-BENZ,28,3498.0,272.0,47360
5394,Chicago,3,26099,Diesel,Dual_Clutch,First,5.0,GM,52,1197.0,81.8,11000
5395,Seattle,7,47223,Gasoline,Semi-Automatic,Second,5.0,RAM,27,4367.0,335.3,131620
5396,Atlanta,7,35420,Gasoline,Automatic,First,5.0,RENAULT,45,1461.0,108.45,9980
5397,Chicago,7,53036,Gasoline,Automatic,Second,5.0,HYUNDAI,52,1582.0,126.32,11400
5398,Seattle,4,51405,Diesel,Semi-Automatic,First,5.0,TOYOTA,34,1798.0,138.03,23980
5399,Charlotte,4,11807,Gasoline,Continuously_Variable,Second,5.0,BMW,51,1995.0,190.0,59980
5400,Chicago,2,8637,CNG,Automatic,First,5.0,FORD,44,1499.0,110.4,19000
5401,San_Francisco,6,67111,Gasoline,Automatic,First,5.0,GM,59,1248.0,74.0,11000
5402,Boston,4,22370,Gasoline,Manual,First,7.0,HYUNDAI,28,2199.0,194.3,46000
5403,San_Francisco,7,38644,Gasoline,Automatic,First,5.0,CHRYSLER,40,1396.0,53.5,5900
5404,Orlando,5,36288,Gasoline,Automatic,First,5.0,HYUNDAI,56,1120.0,70.0,9800
5405,Chicago,14,52819,CNG,Automatic,Third,5.0,HYUNDAI,0,1086.0,0.0,2600
5406,Dallas,4,18642,Diesel,Semi-Automatic,First,5.0,GM,53,998.0,67.0,8500
5407,Orlando,2,18584,Gasoline,Automatic,First,7.0,TESLA,38,2179.0,140.0,32720
5408,Atlanta,11,28584,Gasoline,Semi-Automatic,First,5.0,AUDI,39,1968.0,147.51,19900
5409,Boston,8,40391,Gasoline,Automatic,First,5.0,VOLKSWAGEN,48,1598.0,103.6,11000
5410,Dallas,4,13671,Gasoline,Automatic,First,5.0,GM,57,1248.0,88.5,16500
5411,Chicago,15,61534,Diesel,Automatic,First,5.0,GM,41,993.0,60.0,1900
5412,Orlando,4,21719,CNG,Automatic,First,5.0,HYUNDAI,47,1086.0,68.05,8020
5413,Orlando,1,8646,Diesel,Automatic,First,5.0,HONDA,41,1199.0,88.7,16400
5414,Chicago,6,44119,Gasoline,Automatic,Second,5.0,HONDA,59,1498.0,98.6,12400
5415,Chicago,8,60276,Gasoline,Continuously_Variable,First,7.0,TOYOTA,27,2982.0,169.0,33500
5416,Dallas,3,13049,Gasoline,Dual_Clutch,First,7.0,TESLA,38,2179.0,140.0,33000
5417,Charlotte,13,72082,Gasoline,Automatic,Third,7.0,FORD,26,2499.0,0.0,7500
5418,Atlanta,8,68626,Gasoline,Automatic,First,5.0,FORD,47,1399.0,68.05,7000
5419,Seattle,3,41327,Diesel,Manual,Second,5.0,HONDA,45,1199.0,88.7,10860
5420,Seattle,3,33960,Gasoline,Continuously_Variable,First,7.0,FORD,26,3198.0,197.0,60700
5421,San_Francisco,6,19885,Diesel,Manual,First,5.0,NISSAN,42,1498.0,99.6,15980
5422,Seattle,9,46840,Gasoline,Automatic,First,5.0,LEXUS,44,1896.0,66.0,7180
5423,Chicago,8,51388,Gasoline,Automatic,First,5.0,CHEVROLET,60,936.0,57.6,3800
5424,Chicago,11,83889,Diesel,Manual,First,5.0,TOYOTA,28,2362.0,164.7,9400
5425,Chicago,8,92589,Gasoline,Automatic,First,5.0,RENAULT,45,1461.0,108.45,14500
5426,Orlando,4,16288,Gasoline,Continuously_Variable,First,5.0,MERCEDES-BENZ,42,2143.0,136.0,48920
5427,Los_Angeles,6,14603,CNG,Automatic,Second,5.0,CHRYSLER,41,1193.0,88.7,7800
5428,Seattle,7,34877,Diesel,Automatic,First,5.0,HYUNDAI,44,1197.0,80.0,10300
5429,Charlotte,5,16156,Diesel,Semi-Automatic,First,5.0,GM,51,1197.0,81.8,7300
5430,Atlanta,4,16156,Gasoline,Automatic,First,5.0,HYUNDAI,60,1186.0,73.97,10000
5431,Atlanta,11,26099,Diesel,Automatic,First,5.0,HONDA,40,1497.0,118.0,4600
5432,Los_Angeles,15,80782,Diesel,Automatic,Second,5.0,HYUNDAI,31,1495.0,94.0,1500
5433,Orlando,11,85224,CNG,Automatic,Second,5.0,HYUNDAI,33,1599.0,103.2,3700
5434,Atlanta,10,71276,Diesel,Automatic,First,5.0,FORD,37,1196.0,70.0,3600
5435,Orlando,6,60549,Gasoline,Automatic,First,5.0,HONDA,61,1498.0,98.6,8820
5436,Chicago,14,24856,Diesel,Automatic,First,5.0,GM,44,998.0,67.1,4000
5437,San_Francisco,6,50712,Gasoline,Automatic,First,5.0,GM,42,1248.0,0.0,11100
5438,Boston,6,17399,Gasoline,Dual_Clutch,First,5.0,MERCEDES-BENZ,31,2987.0,258.0,63500
5439,Boston,5,23302,Gasoline,Semi-Automatic,First,5.0,AUDI,42,1968.0,174.33,64000
5440,San_Francisco,10,22992,Gasoline,Semi-Automatic,First,5.0,MERCEDES-BENZ,32,2987.0,282.0,42000
5441,Austin,10,51576,Gasoline,Automatic,First,5.0,GM,45,1248.0,73.9,5500
5442,Seattle,15,49098,Diesel,Automatic,First,5.0,TOYOTA,32,1794.0,125.0,5280
5443,Orlando,2,17023,Gasoline,Automatic,First,7.0,TESLA,36,2179.0,120.0,28380
5444,Houston,3,21974,CNG,Automatic,First,5.0,GM,53,998.0,67.04,7700
5445,Dallas,6,72704,Gasoline,Automatic,First,7.0,TOYOTA,31,2982.0,168.5,31000
5446,Charlotte,10,14292,Diesel,Automatic,First,5.0,GM,43,1061.0,64.0,3800
5447,Orlando,6,36978,Diesel,Automatic,First,4.0,CHRYSLER,60,624.0,37.48,2520
5448,Chicago,11,42877,CNG,Automatic,Second,5.0,HYUNDAI,44,1197.0,80.0,4800
5449,Boston,10,36041,Gasoline,Dual_Clutch,First,5.0,BMW,53,1995.0,190.0,23000
5450,Houston,6,55001,Gasoline,Automatic,First,7.0,TESLA,38,2179.0,140.0,16500
5451,Los_Angeles,9,41012,CNG,Automatic,First,5.0,VOLKSWAGEN,37,1598.0,105.0,5500
5452,Dallas,11,40391,Diesel,Automatic,Second,5.0,LEXUS,41,1198.0,70.0,2800
5453,Seattle,5,19062,Diesel,Automatic,First,4.0,CHRYSLER,60,624.0,37.5,5800
5454,Chicago,9,47226,Gasoline,Automatic,First,5.0,FORD,47,1399.0,68.0,4800
5455,Los_Angeles,7,14682,CNG,Dual_Clutch,First,5.0,VOLKSWAGEN,35,1598.0,105.0,9500
5456,Orlando,2,32827,Gasoline,Continuously_Variable,First,5.0,RAM,30,2179.0,187.7,89520
5457,Orlando,5,40059,Gasoline,Automatic,First,5.0,HONDA,61,1498.0,98.6,12440
5458,Chicago,2,8700,Diesel,Manual,First,5.0,RENAULT,53,999.0,67.0,9000
5459,Charlotte,5,16156,Diesel,Automatic,First,5.0,HYUNDAI,44,1197.0,82.0,8500
5460,San_Francisco,9,48595,Gasoline,Semi-Automatic,First,4.0,CHEVROLET,43,1991.0,147.9,11000
5461,Charlotte,3,16778,Gasoline,Automatic,First,5.0,HYUNDAI,53,1396.0,88.73,13900
5462,Seattle,2,19834,CNG,Dual_Clutch,First,5.0,GM,57,998.0,67.1,9120
5463,Seattle,4,29449,Gasoline,Automatic,First,5.0,HYUNDAI,48,1582.0,126.2,27640
5464,Charlotte,4,10789,Diesel,Automatic,First,5.0,HONDA,42,1198.0,86.7,11300
5465,Orlando,4,30894,Gasoline,Automatic,First,5.0,HYUNDAI,50,1396.0,88.73,12400
5466,Dallas,6,29827,Diesel,Automatic,First,5.0,GM,54,998.0,67.04,6500
5467,Atlanta,11,28584,Gasoline,Semi-Automatic,First,5.0,AUDI,39,1968.0,147.51,17000
5468,Boston,4,49091,Gasoline,Automatic,First,5.0,HYUNDAI,58,1396.0,88.7,14500
5469,Los_Angeles,7,35420,Gasoline,Automatic,First,5.0,RENAULT,51,1461.0,78.0,9220
5470,Dallas,4,18489,Diesel,Automatic,First,5.0,VOLKSWAGEN,38,1199.0,74.0,10600
5471,Austin,8,31146,Gasoline,Automatic,First,5.0,CHRYSLER,40,1405.0,70.0,3800
5472,Orlando,8,35534,Diesel,Automatic,First,5.0,HYUNDAI,48,1197.0,78.9,6180
5473,Charlotte,13,46605,Gasoline,Dual_Clutch,Second,5.0,BMW,39,2993.0,258.0,19000
5474,Charlotte,5,16156,Gasoline,Manual,First,5.0,HYUNDAI,40,1582.0,126.2,25300
5475,Dallas,4,13751,CNG,Automatic,First,5.0,HYUNDAI,44,1197.0,82.0,8500
5476,San_Francisco,9,79469,Gasoline,Automatic,First,5.0,GM,50,1248.0,73.9,5900
5477,San_Francisco,14,57169,Gasoline,Automatic,First,8.0,TESLA,25,2179.0,120.0,6900
5478,San_Francisco,9,37678,Diesel,Automatic,First,5.0,HYUNDAI,47,1086.0,68.05,6600
5479,San_Francisco,6,55926,Gasoline,Automatic,First,7.0,CHRYSLER,33,2179.0,138.1,16000
5480,Atlanta,11,36663,Diesel,Automatic,First,5.0,HONDA,32,1799.0,130.0,5420
5481,San_Francisco,8,36845,Diesel,Automatic,First,5.0,GM,43,998.0,67.1,5400
5482,Charlotte,8,50180,Gasoline,Automatic,Second,5.0,GM,55,1248.0,74.0,9000
5483,Dallas,5,24856,Gasoline,Automatic,Second,7.0,TOYOTA,31,2982.0,168.5,37500
5484,Los_Angeles,6,64004,Gasoline,Automatic,Second,5.0,GM,67,1248.0,74.0,10500
5485,San_Francisco,8,44983,Ethanol,Automatic,First,5.0,GM,62,998.0,58.2,6400
5486,Los_Angeles,3,29827,Gasoline,Automatic,First,5.0,GM,67,1248.0,73.75,12000
5487,Atlanta,6,25477,Diesel,Automatic,First,5.0,HYUNDAI,44,1197.0,82.0,6280
5488,Houston,4,16156,Diesel,Automatic,First,5.0,RENAULT,59,799.0,53.3,5100
5489,Houston,8,18642,Diesel,Automatic,Second,5.0,CHRYSLER,37,1193.0,64.08,4600
5490,San_Francisco,6,46371,Gasoline,Automatic,First,5.0,FORD,47,1399.0,68.05,11300
5491,Orlando,5,29751,Gasoline,Semi-Automatic,First,5.0,PORSCHE,36,2967.0,240.0,96440
5492,Houston,4,21749,Diesel,Automatic,First,5.0,GM,57,998.0,67.1,6000
5493,Austin,5,32389,Gasoline,Automatic,First,5.0,VOLKSWAGEN,48,1498.0,103.2,15000
5494,Boston,15,55926,Gasoline,Automatic,First,8.0,TESLA,25,2179.0,120.0,5200
5495,Charlotte,2,870,Gasoline,Dual_Clutch,First,5.0,BMW,44,1995.0,190.0,122500
5496,Chicago,11,75811,Diesel,Automatic,Second,5.0,HONDA,40,1497.0,118.0,7000
5497,Orlando,4,13118,CNG,Dual_Clutch,First,4.0,MINI,41,1998.0,189.08,57900
5498,Los_Angeles,5,48469,Gasoline,Continuously_Variable,First,6.0,MITSUBISHI,32,2477.0,175.56,30000
5499,Houston,8,44741,Gasoline,Automatic,First,5.0,GM,45,1248.0,73.9,8500
5500,San_Francisco,14,29827,CNG,Manual,First,4.0,OTHERS,20,5998.0,552.0,118000
5501,Los_Angeles,7,27022,Gasoline,Automatic,First,7.0,GM,49,1248.0,88.76,13200
5502,San_Francisco,13,123659,Gasoline,Automatic,Second,7.0,TOYOTA,30,2494.0,102.0,10400
5503,Chicago,10,21128,Diesel,Automatic,First,5.0,MERCEDES-BENZ,28,1796.0,178.0,20000
5504,Boston,4,23578,Gasoline,Dual_Clutch,First,5.0,MERCEDES-BENZ,35,2143.0,167.62,70000
5505,Charlotte,3,18642,Gasoline,Automatic,First,5.0,FORD,53,1498.0,89.84,17500
5506,Seattle,5,39773,Diesel,Automatic,First,5.0,TOYOTA,42,1197.0,78.9,9140
5507,Dallas,8,38527,Diesel,Automatic,First,5.0,HYUNDAI,48,1197.0,78.9,5000
5508,Chicago,15,65247,Diesel,Automatic,First,5.0,HYUNDAI,0,999.0,0.0,3500
5509,Orlando,6,37213,Gasoline,Manual,First,5.0,RAM,29,2179.0,147.51,40220
5510,San_Francisco,9,89774,Gasoline,Automatic,First,8.0,TOYOTA,30,2494.0,102.0,15600
5511,Seattle,9,39764,Diesel,Automatic,First,5.0,HYUNDAI,44,1197.0,80.0,7220
5512,Los_Angeles,13,44741,Diesel,Automatic,Second,5.0,HYUNDAI,40,1086.0,0.0,2220
5513,Charlotte,5,21684,Diesel,Manual,First,5.0,NISSAN,45,1198.0,75.94,9200
5514,Austin,5,60278,Gasoline,Manual,First,5.0,BMW,37,2993.0,308.43,170000
5515,Atlanta,5,27963,CNG,Dual_Clutch,First,5.0,HONDA,40,1497.0,118.0,10500
5516,Dallas,7,27963,Gasoline,Automatic,Second,5.0,HONDA,61,1498.0,98.6,6600
5517,Boston,7,62140,Gasoline,Automatic,Second,7.0,TOYOTA,27,2982.0,171.0,35500
5518,Dallas,4,43498,Gasoline,Semi-Automatic,First,5.0,RAM,31,2179.0,187.7,70000
5519,Seattle,4,23006,Gasoline,Automatic,First,5.0,HYUNDAI,46,1582.0,126.2,26780
5520,Chicago,8,50333,Gasoline,Automatic,First,5.0,CHEVROLET,60,936.0,56.3,5000
5521,Orlando,3,12918,Gasoline,Semi-Automatic,First,7.0,TOYOTA,27,2755.0,171.5,36720
5522,Houston,5,42448,Gasoline,Automatic,First,5.0,GM,55,1248.0,74.0,11900
5523,Charlotte,5,29361,Gasoline,Automatic,Second,5.0,HYUNDAI,46,1582.0,126.2,22000
5524,Dallas,6,29206,Gasoline,Continuously_Variable,Second,5.0,RAM,30,2993.0,255.0,129500
5525,San_Francisco,3,79539,Gasoline,Automatic,First,5.0,HONDA,61,1498.0,98.6,12600
5526,Orlando,3,11000,Diesel,Automatic,First,5.0,HYUNDAI,36,1591.0,121.3,23880
5527,Charlotte,6,21741,CNG,Manual,First,5.0,VOLKSWAGEN,43,1197.0,103.5,11900
5528,Austin,3,22992,Gasoline,Automatic,First,5.0,HONDA,61,1498.0,98.6,22000
5529,Seattle,3,23782,Diesel,Automatic,First,5.0,HYUNDAI,36,1591.0,121.3,25060
5530,Boston,8,20202,Gasoline,Automatic,Second,5.0,FORD,47,1399.0,68.0,7500
5531,Los_Angeles,6,54683,Gasoline,Semi-Automatic,First,5.0,BMW,35,2993.0,258.0,54000
5532,Los_Angeles,8,72082,Gasoline,Automatic,First,6.0,MITSUBISHI,25,2835.0,107.2,19900
5533,Houston,7,96938,Gasoline,Automatic,First,5.0,RENAULT,47,1461.0,83.8,8400
5534,Dallas,10,46803,Diesel,Automatic,Second,5.0,GM,50,1197.0,85.8,4000
5535,Atlanta,7,17399,CNG,Automatic,First,5.0,HYUNDAI,44,1197.0,82.0,6500
5536,Boston,3,10253,Gasoline,Dual_Clutch,First,5.0,MERCEDES-BENZ,42,2143.0,136.0,68000
5537,Seattle,4,47001,Gasoline,Manual,First,5.0,BMW,53,1995.0,190.0,60740
5538,Orlando,2,20415,CNG,Semi-Automatic,First,5.0,HYUNDAI,31,1591.0,121.3,25200
5539,Orlando,1,4081,Diesel,Automatic,First,5.0,RENAULT,59,799.0,53.3,10180
5540,Boston,6,18642,Gasoline,Manual,First,5.0,AUDI,35,2967.0,241.4,49000
5541,Orlando,2,11063,Gasoline,Automatic,Second,5.0,GM,66,1248.0,88.5,15940
5542,Dallas,9,43354,Diesel,Automatic,First,5.0,HONDA,38,1198.0,90.0,5800
5543,Orlando,4,38778,Gasoline,Manual,First,5.0,BMW,53,1995.0,190.0,42660
5544,Boston,8,60276,Gasoline,Manual,Second,5.0,HYUNDAI,45,1582.0,126.32,13000
5545,Seattle,4,34604,Gasoline,Automatic,First,5.0,HYUNDAI,50,1396.0,88.7,24300
5546,Atlanta,6,10564,Diesel,Automatic,First,5.0,VOLKSWAGEN,35,1598.0,103.2,8500
5547,Seattle,3,21272,Gasoline,Dual_Clutch,First,5.0,BMW,51,1995.0,190.0,71680
5548,Chicago,15,83889,Diesel,Dual_Clutch,Third,5.0,HONDA,34,1997.0,152.0,6000
5549,Chicago,8,49712,Gasoline,Automatic,First,5.0,RENAULT,46,1461.0,108.45,13500
5550,Boston,6,19291,CNG,Automatic,Second,5.0,HYUNDAI,44,1197.0,81.83,11300
5551,Los_Angeles,7,36041,Gasoline,Semi-Automatic,Second,5.0,VOLKSWAGEN,40,1968.0,138.03,15000
5552,Orlando,2,22047,Gasoline,Automatic,First,5.0,HYUNDAI,46,1582.0,126.2,26680
5553,San_Francisco,4,38705,Gasoline,Automatic,First,5.0,GM,66,1248.0,88.5,15800
5554,Seattle,5,28685,Gasoline,Automatic,First,5.0,HYUNDAI,53,1396.0,88.73,13960
5555,Charlotte,6,5717,CNG,Automatic,First,5.0,HYUNDAI,40,1591.0,121.3,11500
5556,Atlanta,8,34388,Gasoline,Automatic,First,5.0,VOLKSWAGEN,52,1199.0,73.9,5300
5557,Atlanta,9,34473,Gasoline,Automatic,First,5.0,VOLKSWAGEN,52,1199.0,73.9,4980
5558,Los_Angeles,13,42599,Diesel,Automatic,Second,5.0,GM,35,1586.0,104.68,3000
5559,Orlando,4,41867,Gasoline,Automatic,First,7.0,HONDA,58,1498.0,98.6,13000
5560,San_Francisco,7,26099,Gasoline,Automatic,First,5.0,RENAULT,46,1461.0,108.45,16000
5561,Seattle,1,17442,Gasoline,Semi-Automatic,First,7.0,TOYOTA,30,2755.0,174.5,61700
5562,Orlando,6,57880,Gasoline,Dual_Clutch,First,5.0,VOLVO,35,1984.0,181.0,34300
5563,San_Francisco,6,15100,Diesel,Dual_Clutch,First,5.0,GM,54,998.0,67.04,9100
5564,San_Francisco,5,29754,Gasoline,Automatic,Second,5.0,GM,62,1248.0,88.5,14800
5565,Orlando,7,7747,Gasoline,Manual,First,5.0,AUDI,30,1968.0,167.6,51280
5566,Atlanta,7,35223,Gasoline,Manual,Second,5.0,BMW,40,1995.0,184.0,27000
5567,Boston,7,23613,Diesel,Automatic,First,5.0,FORD,37,1196.0,70.0,7100
5568,Austin,2,21749,Gasoline,Automatic,First,5.0,HYUNDAI,53,1582.0,126.2,30000
5569,Los_Angeles,13,49712,Diesel,Automatic,Second,5.0,HYUNDAI,33,1599.0,103.2,3900
5570,Los_Angeles,14,77675,Diesel,Automatic,Second,5.0,HONDA,32,1799.0,130.0,4600
5571,Chicago,7,76432,Gasoline,Automatic,Second,7.0,TOYOTA,30,2982.0,168.5,30000
5572,Chicago,8,43498,Diesel,Automatic,First,5.0,HYUNDAI,48,1197.0,78.9,6300
5573,San_Francisco,8,54672,Gasoline,Automatic,First,5.0,NISSAN,51,1461.0,84.8,10000
5574,Houston,7,25300,Gasoline,Continuously_Variable,Second,5.0,BMW,43,1995.0,190.0,49500
5575,Los_Angeles,12,51576,Gasoline,Automatic,Second,5.0,CHEVROLET,39,1991.0,123.7,5200
5576,Austin,9,53440,CNG,Automatic,First,5.0,HYUNDAI,48,1197.0,78.9,7500
5577,Austin,11,37285,Gasoline,Automatic,Second,5.0,LEXUS,41,1896.0,106.0,9700
5578,Houston,7,37284,Gasoline,Continuously_Variable,First,5.0,MERCEDES-BENZ,24,2148.0,170.0,54000
5579,Atlanta,6,52618,Gasoline,Automatic,First,5.0,HONDA,61,1498.0,98.6,6000
5580,Dallas,3,14292,Gasoline,Semi-Automatic,First,5.0,BMW,49,1995.0,190.0,57500
5581,San_Francisco,4,50597,Gasoline,Automatic,First,8.0,TOYOTA,31,2494.0,100.6,28980
5582,Dallas,7,22619,Gasoline,Manual,First,4.0,PORSCHE,18,4806.0,394.3,144000
5583,Chicago,8,43498,Gasoline,Automatic,Second,5.0,NISSAN,53,1461.0,84.8,8000
5584,Dallas,5,24856,Gasoline,Automatic,Second,5.0,GM,63,1248.0,74.0,9000
5585,Charlotte,1,373,CNG,Continuously_Variable,First,5.0,GM,51,1197.0,81.8,12500
5586,Los_Angeles,5,40590,Gasoline,Continuously_Variable,Second,5.0,VOLKSWAGEN,40,1968.0,138.03,23000
5587,Los_Angeles,11,49091,Diesel,Automatic,Third,5.0,HONDA,23,2354.0,180.0,6200
5588,Charlotte,2,3107,Diesel,Automatic,First,5.0,HONDA,42,1497.0,117.3,20220
5589,Seattle,1,3746,CNG,Automatic,First,5.0,HYUNDAI,40,1591.0,121.3,23080
5590,Dallas,14,53440,CNG,Automatic,Second,5.0,GM,44,998.0,67.1,2000
5591,Atlanta,7,99424,Gasoline,Automatic,Second,5.0,GM,55,1248.0,74.0,5000
5592,Orlando,9,37263,Diesel,Continuously_Variable,First,5.0,AUDI,23,1984.0,208.0,36000
5593,Seattle,2,26799,Gasoline,Automatic,First,5.0,TOYOTA,55,1364.0,67.04,13700
5594,Orlando,8,40843,Diesel,Automatic,First,5.0,HYUNDAI,47,1086.0,68.05,5940
